2.64 0.669116 -2.42396
2.65 0.644069 -2.58438
2.66 0.61745 -2.73811
2.67 0.58933 -2.88477
2.68 0.55978 -3.024
2.69 0.528876 -3.15548
2.7 0.496697 -3.27887
2.71 0.463326 -3.39389
2.72 0.428848 -3.50027
2.73 0.393351 -3.59774
2.74 0.356924 -3.68608
2.75 0.31966 -3.76508
2.76 0.281654 -3.83455
2.77 0.243001 -3.89435
2.78 0.2038 -3.94433
2.79 0.164148 -3.98438
2.8 0.124146 -4.01443
2.81 0.083893 -4.0344
2.82 0.0434912 -4.04426
2.83 0.00304145 -4.04401
2.84 -0.0373553 -4.03366
2.85 -0.0775982 -4.01325
2.86 -0.117587 -3.98285
2.87 -0.157222 -3.94254
2.88 -0.196405 -3.89245
2.89 -0.235039 -3.83271
2.9 -0.273028 -3.76349
2.91 -0.310278 -3.68498
2.92 -0.346697 -3.59737
2.93 -0.382196 -3.50092
2.94 -0.416687 -3.39586
2.95 -0.450085 -3.28248
2.96 -0.48231 -3.16107
2.97 -0.513281 -3.03195
2.98 -0.542924 -2.89545
2.99 -0.571167 -2.75192
3 -0.59794 -2.60174
3.01 -0.62318 -2.44528
3.02 -0.646826 -2.28295
3.03 -0.668821 -2.11516
3.04 -0.689113 -1.94234
3.05 -0.707653 -1.76492
3.06 -0.724397 -1.58337
3.07 -0.739308 -1.39813
3.08 -0.752349 -1.20968
3.09 -0.763492 -1.01848
3.1 -0.772711 -0.825035
3.11 -0.779987 -0.629816
3.12 -0.785303 -0.433316
3.13 -0.788651 -0.236029
3.14 -0.790023 -0.0384475
3.15 -0.78942 0.158934
3.16 -0.786847 0.355622
3.17 -0.782312 0.551127
3.18 -0.77583 0.744963
3.19 -0.76742 0.936647
3.2 -0.757105 1.12571
3.21 -0.744916 1.31167
3.22 -0.730884 1.49408
3.23 -0.715048 1.67248
3.24 -0.697449 1.84644
3.25 -0.678135 2.01552
3.26 -0.657156 2.17932
3.27 -0.634568 2.33743
3.28 -0.610428 2.48947
3.29 -0.5848 2.63506
3.3 -0.557749 2.77385
3.31 -0.529347 2.9055
3.32 -0.499664 3.0297
3.33 -0.468778 3.14615
3.34 -0.436768 3.25456
3.35 -0.403715 3.35469
3.36 -0.369703 3.44628
3.37 -0.334818 3.52913
3.38 -0.29915 3.60304
3.39 -0.262788 3.66784
3.4 -0.225824 3.72339
3.41 -0.188351 3.76955
3.42 -0.150465 3.80622
3.43 -0.112259 3.83334
3.44 -0.0738299 3.85084
3.45 -0.0352742 3.8587
3.46 0.00331182 3.8569
3.47 0.0418317 3.84548
3.48 0.0801894 3.82447
3.49 0.118289 3.79394
3.5 0.156037 3.75398
3.51 0.193338 3.7047
3.52 0.2301 3.64624
3.53 0.266233 3.57877
3.54 0.301646 3.50245
3.55 0.336253 3.41751
3.56 0.369968 3.32415
3.57 0.402709 3.22264
3.58 0.434395 3.11322
3.59 0.464948 2.9962
3.6 0.494294 2.87187
3.61 0.522362 2.74055
3.62 0.549083 2.60258
3.63 0.574392 2.45832
3.64 0.598229 2.30813
3.65 0.620537 2.15241
3.66 0.64126 1.99154
3.67 0.660352 1.82594
3.68 0.677765 1.65603
3.69 0.693459 1.48224
3.7 0.707398 1.305
3.71 0.719549 1.12477
3.72 0.729885 0.942005
3.73 0.738383 0.757159
3.74 0.745023 0.570698
3.75 0.749793 0.383092
3.76 0.752683 0.194809
3.77 0.753688 0.00632299
3.78 0.75281 -0.181897
3.79 0.750053 -0.36938
3.8 0.745426 -0.55566
3.81 0.738945 -0.740272
3.82 0.730628 -0.92276
3.83 0.720498 -1.10267
3.84 0.708585 -1.27955
3.85 0.694919 -1.45298
3.86 0.679538 -1.62251
3.87 0.662483 -1.78774
3.88 0.643799 -1.94826
3.89 0.623535 -2.10367
3.9 0.601744 -2.25359
3.91 0.578483 -2.39766
3.92 0.553811 -2.53552
3.93 0.527794 -2.66685
3.94 0.500497 -2.79132
3.95 0.471991 -2.90863
3.96 0.44235 -3.0185
3.97 0.411647 -3.12066
3.98 0.379963 -3.21488
3.99 0.347377 -3.30093
4 0.313972 -3.3786
4.01 0.279833 -3.44772
4.02 0.245047 -3.50813
4.03 0.2097 -3.55968
4.04 0.173883 -3.60226
4.05 0.137685 -3.63578
4.06 0.101198 -3.66018
4.07 0.0645124 -3.67539
4.08 0.0277208 -3.6814
4.09 -0.00908494 -3.67821
4.1 -0.0458128 -3.66584
4.11 -0.0823712 -3.64433
4.12 -0.118669 -3.61374
4.13 -0.154616 -3.57418
4.14 -0.190123 -3.52576
4.15 -0.225102 -3.46859
4.16 -0.259466 -3.40285
4.17 -0.293131 -3.32871
4.18 -0.326013 -3.24637
4.19 -0.358032 -3.15604
4.2 -0.389108 -3.05797
4.21 -0.419166 -2.9524
4.22 -0.448132 -2.83962
4.23 -0.475936 -2.71992
4.24 -0.502509 -2.5936
4.25 -0.527787 -2.461
4.26 -0.551709 -2.32244
4.27 -0.574217 -2.17829
4.28 -0.595257 -2.02892
4.29 -0.614779 -1.87471
4.3 -0.632737 -1.71604
4.31 -0.649087 -1.55333
4.32 -0.663791 -1.38698
4.33 -0.676816 -1.21741
4.34 -0.68813 -1.04506
4.35 -0.697709 -0.870358
4.36 -0.705531 -0.693743
4.37 -0.711579 -0.51566
4.38 -0.715841 -0.336556
4.39 -0.718308 -0.15688
4.4 -0.718978 0.0229186
4.41 -0.717851 0.202391
4.42 -0.714933 0.381088
4.43 -0.710233 0.558566
4.44 -0.703767 0.734382
4.45 -0.695553 0.908101
4.46 -0.685613 1.07929
4.47 -0.673977 1.24753
4.48 -0.660674 1.4124
4.49 -0.645741 1.5735
4.5 -0.629218 1.73042
4.51 -0.611148 1.88279
4.52 -0.591579 2.03022
4.53 -0.570561 2.17237
4.54 -0.54815 2.30887
4.55 -0.524404 2.43941
4.56 -0.499383 2.56365
4.57 -0.473152 2.68131
4.58 -0.44578 2.79209
4.59 -0.417334 2.89574
4.6 -0.387889 2.99199
4.61 -0.35752 3.08063
